lns,lnk,s,k,k^0.5,y,Y,K/Ye,ke,vark,Ye/Y
0.1565,-0.7003,1.169410762,0.496436351,0.704582394,0.823946235,,,,,
-0.0808,0.0863,0.922378149,1.090133319,1.044094497,0.963049949,,,,,
0.0161,-2.274,1.016230303,0.102899757,0.32077992,0.325986275,,,,,
-0.0587,-1.551,0.942989624,0.212035832,0.460473487,0.43422172,,,,,
-0.7045,-0.9053,0.49435569,0.404420541,0.635940674,0.314380891,,,,,
-0.9392,-0.3086,0.390940463,0.734474501,0.857014878,0.335041793,,,,,
-0.424,-0.3348,0.654423882,0.715481168,0.845861199,0.55355177,,,,,
0.4949,-0.0426,1.640334197,0.958294631,0.978925243,1.605764553,,,,,
0.0105,-1.0793,1.010555318,0.339833326,0.58295225,0.589105497,,,,,
-1.4487,-1.7787,0.234875428,0.168857519,0.410922766,0.09651566,,,,,
0.2908,-0.3444,1.337497058,0.708645413,0.841810794,1.12591946,,,,,
-1.0372,-2.3896,0.354445742,0.091666343,0.302764501,0.107313588,,,,,
-1.4531,-0.5372,0.233844246,0.584382234,0.764448974,0.178761994,,,,,
-0.7839,0.5275,0.45662171,1.694690283,1.301802705,0.594431377,,,,,
-0.1394,-0.1654,0.869880007,0.847554614,0.920627294,0.800835277,,,,,
0.1264,-1.8708,1.134735972,0.154000412,0.392428863,0.445303147,,,,,
-0.0004,-1.2281,0.99960008,0.292848462,0.541154748,0.54093833,,,,,
0.96,0.719,2.611696473,2.052379804,1.432612929,3.741550134,,,,,
-2.1079,0.1468,0.121492834,1.158122315,1.076160915,0.130745839,,,,,
-0.5726,-1.0729,0.564056982,0.342015234,0.584820685,0.329872191,,,,,
-1.0412,1.0058,0.353030791,2.734093673,1.653509502,0.583739767,,,,,
-0.8536,0.4059,0.425879005,1.50065248,1.225011216,0.521706557,,,,,
1.4095,-3.1478,4.093907938,0.042946505,0.207235386,0.848402593,,,,,
0.1289,-0.3111,1.137576361,0.732640608,0.855944279,0.973701978,,,,,
-0.741,-3.1033,0.47663704,0.044900785,0.211898053,0.100998461,,,,,
-0.8475,-2.7566,0.428484806,0.063507327,0.2520066,0.107980999,,,,,
-1.4019,-2.29,0.246128875,0.101266462,0.318223918,0.078324095,,,,,
-0.9044,-0.8286,0.404784683,0.436660183,0.660802681,0.267482804,,,,,
-0.2293,-1.6414,0.795089971,0.19370866,0.44012346,0.349937749,,,,,
1.899,-1.1669,6.67921189,0.311330572,0.557970045,3.726800162,,,,,
-0.3786,-2.1662,0.684819486,0.114612317,0.33854441,0.231841808,,,,,
1.1743,-2.6865,3.235877037,0.068118939,0.260996052,0.84455113,,,,,
-0.137,0.9025,0.871970226,2.465759812,1.570273801,1.369232002,,,,,
-1.0743,-1.0723,0.341536747,0.342220504,0.584996158,0.199797685,,,,,
-0.77,0.6415,0.463013068,1.899327735,1.378160998,0.638106552,,,,,
0.1351,1.028,1.144651244,2.795469301,1.6719657,1.913817618,,,,,
-0.4088,-0.3,0.664447108,0.740818221,0.860707976,0.571894926,,,,,
0.875,0.3856,2.398875294,1.470496355,1.212640241,2.908972715,,,,,
-0.2662,0.4508,0.766285855,1.569567337,1.252823745,0.960021115,,,,,
0.6961,-2.1015,2.005914367,0.122272881,0.349675394,0.701418897,,,,,
-0.1008,1.2003,0.904113838,3.321113107,1.822392139,1.64764995,,,,,
-0.4482,-0.1183,0.638776916,0.888429484,0.942565374,0.602089002,,,,,
-1.4653,-1.4587,0.231008678,0.232538378,0.482222333,0.111397544,,,,,
-1.625,0.4314,0.196911675,1.539411191,1.240730104,0.244314243,,,,,
-1.0771,-1.1115,0.340581782,0.329064993,0.573641868,0.19537197,,,,,
-2.1823,2.0489,0.112781834,7.759361113,2.78556298,0.314160901,,,,,
-0.1609,-0.3452,0.851377205,0.708078724,0.841474137,0.716411899,,,,,
-0.5115,-2.1726,0.599595511,0.113881141,0.337462799,0.202341179,,,,,
-0.7991,-2.5929,0.449733542,0.074802797,0.273501,0.123002574,,,,,
0.8081,-0.1783,2.243641016,0.836691378,0.914708357,2.052277188,,,,,
0.7872,2.7426,2.197235546,15.52730365,3.940469978,8.658140702,,,,,
0.3272,-0.6721,1.387078865,0.510635117,0.714587376,0.991189046,,,,,
-0.434,-2.6564,0.647912255,0.070200489,0.264953749,0.171666781,,,,,
-0.341,-1.8064,0.711058908,0.164244353,0.405270716,0.288171353,,,,,
-1.5323,0.7562,0.216038208,2.13016619,1.459508886,0.315309684,,,,,
0.2455,0.7721,1.278260284,2.164306529,1.471158227,1.880523132,,,,,
-3.3005,-1.8746,0.03686473,0.153416321,0.391683956,0.014439323,,,,,
-0.5075,-0.1208,0.601998696,0.886211184,0.941387903,0.56671429,,,,,
-0.687,-0.6038,0.503083057,0.546730109,0.739412002,0.37198565,,,,,
-0.6832,-0.4712,0.504998409,0.624252715,0.790096649,0.398997551,,,,,
-1.408,-1.1891,0.244632058,0.304495186,0.551810825,0.134990618,,,,,
-0.208,-1.3856,0.812207037,0.250173651,0.50017362,0.406244534,,,,,
-0.0919,0.5155,0.912196365,1.67447553,1.294015274,1.180396029,,,,,
-0.5308,-1.5637,0.588134274,0.209360004,0.457558744,0.26910598,,,,,
-1.4891,-3.4241,0.225575582,0.032578589,0.180495398,0.040715354,,,,,
-0.3084,0.9441,0.734621411,2.570498888,1.603277546,1.177802012,,,,,
-2.0844,-1.0154,0.124381727,0.362257498,0.601878308,0.074862663,,,,,
-0.1586,-1.0502,0.853337626,0.349867769,0.591496212,0.504745973,,,,,
-0.4407,-3.4404,0.643585753,0.032051862,0.179030338,0.115221375,,,,,
0.2009,0.4271,1.222502515,1.532805935,1.2380654,1.513538066,,,,,
1.803,0.8191,6.067823657,2.268457307,1.50613987,9.138991133,,,,,
-1.6661,-2.1803,0.188982663,0.113007623,0.336166065,0.063529558,,,,,
-3.3382,-1.4015,0.035500802,0.246227346,0.496213004,0.017615959,,,,,
-1.9663,-0.3624,0.139973802,0.696003911,0.834268488,0.116775732,,,,,
-0.5524,-1.2327,0.575566791,0.291504452,0.539911523,0.310755143,,,,,
-0.0493,-1.0355,0.951895518,0.355048812,0.595859725,0.567196202,,,,,
0.3773,1.5864,1.458341746,4.88612717,2.210458588,3.223604038,,,,,
-1.1276,-0.4215,0.323809467,0.656061988,0.809976536,0.262278071,,,,,
-0.7704,-1.0779,0.4628279,0.340309426,0.583360459,0.269995496,,,,,
0.2474,-2.3596,1.280691287,0.094457999,0.3073402,0.393607917,,,,,
0.9995,-1.0699,2.716923027,0.34304282,0.585698574,1.591297944,,,,,
-1.396,-0.8976,0.247585327,0.407546599,0.638393765,0.158056929,,,,,
-0.7924,-0.0756,0.452756874,0.927187007,0.962905503,0.435962085,,,,,
-0.505,0.2437,0.603505575,1.275961485,1.129584651,0.681710635,,,,,
0.0057,1.9259,1.005716276,6.861321077,2.619412353,2.634385637,,,,,
-1.34,1.2468,0.261845669,3.479191712,1.865259154,0.48841003,,,,,
0.4088,0.0175,1.505010688,1.017654022,1.008788393,1.518237314,,,,,
0.7553,-0.3051,2.128249903,0.737049666,0.858515967,1.827136523,,,,,
-0.5191,-2.0351,0.595055857,0.130667415,0.361479481,0.215100482,,,,,
-1.1249,0.1716,0.324684934,1.187202857,1.089588389,0.353772934,,,,,
0.1888,-0.1129,1.207799368,0.89323998,0.945113739,1.141507777,,,,,
-2.1578,0.9082,0.115579116,2.479854775,1.574755465,0.182008844,,,,,
0.6618,0.1641,1.938278097,1.178332142,1.085510084,2.10402042,,,,,
-2.3553,-2.3735,0.094865043,0.093154116,0.305211592,0.028953911,,,,,
-2.0614,-0.9068,0.127275659,0.403814365,0.635463897,0.080879086,,,,,
-0.9696,-0.9334,0.379234702,0.393214506,0.627068183,0.237806015,,,,,
-0.2945,-2.0258,0.744903946,0.13188829,0.363164275,0.270522501,,,,,
-2.0735,-0.7955,0.125744903,0.451355501,0.671829964,0.084479194,,,,,
1.2547,-2.8208,3.506786181,0.059558277,0.244045645,0.855815897,,,,,
-0.0799,-0.7873,0.923208663,0.455071832,0.674590121,0.622787444,,,,,
0.1328,-0.7832,1.142021571,0.456941457,0.67597445,0.771977403,,,,,
0.4276,-0.2985,1.533572529,0.741930282,0.86135375,1.320948448,,,,,
-1.3352,-0.3267,0.263105549,0.721300101,0.849293884,0.223453934,,,,,
-0.0912,1.069,0.912835126,2.912465578,1.706594732,1.557839616,,,,,
-1.0852,-2.5157,0.337834212,0.080806328,0.284264539,0.096034287,,,,,
-0.7426,-2.5352,0.475875031,0.079245869,0.281506427,0.13396188,,,,,
-0.1871,-2.032,0.829360796,0.131073113,0.362040209,0.300261956,,,,,
0.2088,0.1561,1.232198534,1.168943092,1.081176716,1.332224365,,,,,
-1.2069,-1.103,0.299123125,0.331873967,0.576085034,0.172320356,,,,,
0.2357,-1.8379,1.265794515,0.159151293,0.398937706,0.50497316,,,,,
-0.9061,-0.9648,0.404097134,0.381059404,0.617300092,0.249449198,,,,,
-0.1449,-0.1648,0.8651088,0.8480633,0.920903524,0.796681742,,,,,
-0.6915,1.967,0.500824269,7.149196695,2.673798178,1.339103018,,,,,
-0.0903,0.6354,0.913657047,1.887777101,1.37396401,1.2553319,,,,,
-1.101,-3.3342,0.332538379,0.035643089,0.188793774,0.062781176,,,,,
0.7413,0.6057,2.098662002,1.832534534,1.353711393,2.840982662,,,,,
-1.2353,-0.8394,0.290747525,0.431969627,0.657243963,0.191092056,,,,,
-0.5972,-1.1053,0.550350462,0.331111534,0.575422917,0.316684268,,,,,
-1.5324,-0.7172,0.216016605,0.488117072,0.698653757,0.150920813,,,,,
0.5566,-2.08,1.744730321,0.124930212,0.353454682,0.616683101,,,,,
0.3889,-0.1921,1.475357008,0.825224342,0.908418594,1.340241739,,,,,
0.5584,0.4562,1.747873664,1.578065926,1.25621094,2.195698019,,,,,
-0.1248,-0.6707,0.88267342,0.511350507,0.715087762,0.63118896,,,,,
-0.7946,-2.1783,0.451761904,0.113233865,0.336502399,0.152018964,,,,,
0.5247,-0.9068,1.689951787,0.403814365,0.635463897,1.073903349,,,,,
-0.0778,-1.0351,0.925149438,0.35519086,0.595978909,0.551369553,,,,,
0.703,0.5079,2.019803037,1.661797753,1.289107347,2.603742934,,,,,
-0.4821,-0.3574,0.61748531,0.699492645,0.836356769,0.516438019,,,,,
-1.0282,-0.4302,0.357650152,0.650379006,0.80646079,0.288430824,,,,,
0.2054,0.2483,1.228016173,1.281844428,1.132185686,1.390342334,,,,,
0.1062,-1.5844,1.112044263,0.205070799,0.452847434,0.503586391,,,,,
-0.4091,0.1103,0.664247804,1.116613004,1.056699108,0.701910062,,,,,
1.5055,-0.2065,4.50640627,0.813426261,0.90190147,4.064334439,,,,,
-1.4328,1.4468,0.238639794,4.249494353,2.061430172,0.491939272,,,,,
0.2449,-1.851,1.277493557,0.157080008,0.396333203,0.506313113,,,,,
-0.102,3.6612,0.903029552,38.90800447,6.237628113,5.632762518,,,,,
-1.5485,-0.1329,0.212566585,0.875552643,0.9357097,0.198900615,,,,,
-0.4684,0.8337,0.626003072,2.301819737,1.51717492,0.949756161,,,,,
-0.4644,0.8707,0.628512099,2.388582276,1.545503891,0.971367895,,,,,
-0.5975,-0.7636,0.550185382,0.465985855,0.682631566,0.375573909,,,,,
0.382,-1.6398,1.465212085,0.194018842,0.4404757,0.645390319,,,,,
0.1569,-2.0589,1.16987862,0.127594246,0.357203368,0.417884584,,,,,
-1.2141,-0.095,0.296977174,0.909372934,0.953610473,0.283200543,,,,,
-0.9443,-0.5249,0.388951742,0.591614523,0.769164822,0.299167997,,,,,
0.2674,-1.42,1.306562967,0.241714017,0.491644197,0.642364101,,,,,
1.1687,-1.4739,3.21780677,0.229030522,0.478571334,1.53995008,,,,,
0.0148,-0.2374,1.014910062,0.788675755,0.888074183,0.901315424,,,,,
-0.7433,-2.6871,0.475542035,0.06807808,0.260917764,0.124077365,,,,,
-0.4035,-1.5075,0.667978027,0.221462944,0.470598495,0.314349454,,,,,
-0.4701,1.4394,0.624939771,4.218164159,2.053816973,1.283511909,,,,,
-1.4425,0.0588,0.236336179,1.060563107,1.029836447,0.243387611,,,,,
-0.7078,-0.0606,0.492727005,0.941199644,0.970154444,0.478021294,,,,,
-0.9476,-0.4282,0.387670317,0.651681066,0.807267654,0.312953707,,,,,
-1.3004,-1.6505,0.272422802,0.191953908,0.438125447,0.119355362,,,,,
-0.3511,-1.3558,0.703913359,0.257741019,0.507682006,0.357364146,,,,,
-0.7486,-1.2495,0.473028329,0.286648085,0.535395261,0.253257126,,,,,
1.2812,-0.6615,3.600958284,0.516076639,0.718384743,2.586873491,,,,,
-0.8349,0.8423,0.433917871,2.321700752,1.523712818,0.661166222,,,,,
-1.2649,-0.1741,0.282267521,0.840212872,0.916631263,0.258735235,,,,,
-0.4885,-1.3755,0.613546023,0.252713208,0.502705886,0.308433197,,,,,
-0.1292,-0.8378,0.878798188,0.432661332,0.657769969,0.578047057,,,,,
-0.3466,-0.4463,0.707088107,0.639991746,0.799994841,0.565666838,,,,,
-1.9433,-0.01,0.143230508,0.990049834,0.995012479,0.142516143,,,,,
0.0297,-0.8099,1.030145444,0.444902554,0.667010161,0.687117478,,,,,
-0.3709,-0.7575,0.690112949,0.468837056,0.68471677,0.47253191,,,,,
0.5022,-3.5633,1.65235245,0.028345131,0.168360124,0.278190263,,,,,
-0.6445,1.1094,0.524924939,3.032538325,1.741418481,0.91411399,,,,,
0.1057,-2.0806,1.11148838,0.124855277,0.353348661,0.392742931,,,,,
-0.7868,1.1599,0.455299425,3.189614299,1.785949131,0.813141612,,,,,
-0.7785,1.2523,0.459094136,3.498379985,1.870395676,0.858687687,,,,,
0.2511,-0.001,1.285438622,0.9990005,0.999500125,1.284796063,,,,,
0.9964,-0.8418,2.708513607,0.430934143,0.656455744,1.778019314,,,,,
-0.1503,0.1493,0.860449803,1.161021243,1.077506957,0.927140649,,,,,
0.1969,-0.3304,1.217622272,0.718636221,0.847724142,1.032207797,,,,,
-1.8288,-1.3691,0.16060618,0.254335759,0.504317121,0.080996446,,,,,
-0.4137,-1.5249,0.661199281,0.21764282,0.466522047,0.308464042,,,,,
-0.0483,0.753,0.95284789,2.123360553,1.457175539,1.388466638,,,,,
-0.0997,-0.476,0.90510891,0.621263482,0.788202691,0.713409279,,,,,
0.0707,-1.6592,1.0732592,0.190291152,0.436223741,0.468181143,,,,,
-1.1463,-1.1707,0.317810495,0.31014976,0.556910909,0.176992132,,,,,
0.2205,1.8122,1.246699925,6.123905215,2.474652544,3.085149141,,,,,
-0.0106,-2.1537,0.989455982,0.116053963,0.340666938,0.33707494,,,,,
-0.8178,-1.8137,0.441401671,0.163049735,0.403794174,0.178235423,,,,,
-0.3804,-1.3189,0.683587919,0.267429312,0.517135681,0.353507704,,,,,
-0.8585,-0.3743,0.423797302,0.68777055,0.829319329,0.351463294,,,,,
-0.512,-3.4187,0.599295788,0.032754989,0.180983394,0.108462585,,,,,
-0.4522,0.6237,0.636226912,1.865818816,1.365949785,0.869054013,,,,,
-0.7428,1.0835,0.475779865,2.955003987,1.719012503,0.817871537,,,,,
0.2955,-0.2052,1.34379809,0.814484403,0.902487896,1.212761511,,,,,
0.5761,-0.0419,1.779086446,0.958965672,0.979267927,1.742202296,,,,,
0.273,-2.1955,1.313900245,0.111302896,0.333620887,0.438344565,,,,,
-0.5926,-1.7359,0.552887906,0.176241512,0.419811281,0.23210858,,,,,
-0.9184,1.1896,0.399157182,3.285766638,1.812668375,0.7235396,,,,,
-0.2115,-1.4482,0.809369281,0.234992895,0.484760657,0.392350385,,,,,
-1.577,1.1746,0.206593951,3.236847946,1.799124216,0.371688181,,,,,
0.367,0.8384,1.443397919,2.312663753,1.520744473,2.195039408,,,,,
-1.7148,0.8789,0.179999717,2.408249175,1.551853464,0.279333184,,,,,
0.5208,-0.9969,1.68337381,0.369021637,0.607471511,1.022601632,,,,,
0.4503,-1.6997,1.56878275,0.182738337,0.427479049,0.670621758,,,,,
-0.1992,-0.8101,0.819386,0.444813583,0.666943463,0.546484136,,,,,
-0.0341,-0.022,0.966474852,0.978240235,0.989060279,0.955901887,,,,,
-0.3684,-0.567,0.69184039,0.567224562,0.753143122,0.521054831,,,,,
-0.1743,1.3314,0.840044846,3.786340555,1.945852141,1.634603063,,,,,
-0.8358,-1.1374,0.433527521,0.320651633,0.5662611,0.245489771,,,,,
2.0758,-1.1578,7.970920646,0.31417661,0.560514594,4.467817347,,,,,
-0.9765,0.5567,0.376626989,1.744904803,1.320948448,0.497504837,,,,,
-0.2242,-2.3284,0.799155287,0.097451545,0.3121723,0.249474144,,,,,
-0.2137,-0.3516,0.807590626,0.70356149,0.838785724,0.677395488,,,,,
0.2661,-0.5772,1.304865539,0.561468279,0.74931187,0.977751237,,,,,
-0.2855,-2.116,0.751638341,0.120512717,0.347149415,0.260930811,,,,,
-1.8216,-1.0169,0.161766717,0.361714519,0.601427069,0.097290882,,,,,
0.4085,-2.205,1.504559253,0.110250525,0.332039945,0.499573772,,,,,
0.198,0.1921,1.218962394,1.21179169,1.100814103,1.341850995,,,,,
-1.1782,-1.1371,0.307832338,0.320747843,0.566346045,0.174339628,,,,,
0.2944,0.9113,1.342320725,2.487554253,1.577198229,2.117105869,,,,,
-1.3036,0.0146,0.271552442,1.014707101,1.00732671,0.273542028,,,,,
-0.5826,-0.2055,0.558444522,0.814240095,0.902352533,0.503913829,,,,,
0.494,-0.2608,1.638858561,0.770434991,0.877744263,1.4384987,,,,,
-0.3766,-0.1187,0.686190495,0.888074183,0.94237688,0.646650058,,,,,
-1.3417,-2.0693,0.261400909,0.126274143,0.355350732,0.092889004,,,,,
-0.7139,0.3194,0.489730519,1.376301736,1.173158871,0.574531703,,,,,
-0.6714,-0.5294,0.510992687,0.588958239,0.767436146,0.392154259,,,,,
-0.4545,-0.6415,0.634765271,0.526502078,0.725604629,0.460588619,,,,,
1.0889,-1.6497,2.97100417,0.192107532,0.438300733,1.302193304,,,,,
0.9457,-1.01,2.574614978,0.36421898,0.603505575,1.553794494,,,,,
-1.4181,-0.3866,0.24217371,0.679362786,0.824234667,0.199607967,,,,,
1.5037,0.3606,4.498302035,1.43418967,1.197576582,5.387061177,,,,,
0.7155,-0.7593,2.045209031,0.467993908,0.684100803,1.39912914,,,,,
-0.2302,-0.9965,0.794374712,0.369169275,0.607593018,0.482656528,,,,,
-1.3559,-0.9939,0.257715246,0.370130364,0.608383402,0.156789678,,,,,
-0.6385,0.1084,0.528083956,1.114493454,1.05569572,0.557495972,,,,,
-0.7393,-1.8212,0.477448012,0.161831437,0.402282782,0.192069115,,,,,
0.2121,0.7376,1.236271506,2.090911301,1.445998375,1.787646589,,,,,
1.5954,0.739,4.930300798,2.093840627,1.447010928,7.134199135,,,,,
-1.3884,0.3588,0.249474144,1.431610451,1.196499248,0.298495626,,,,,
-2.85,0.2494,0.057844321,1.283255233,1.13280856,0.065526542,,,,,
-1.213,-0.5453,0.297304028,0.579667857,0.761359217,0.226355162,,,,,
0.3746,0.1087,1.454409534,1.114827852,1.055854086,1.53564425,,,,,
-0.9268,-0.9536,0.395818305,0.385351259,0.62076667,0.245710811,,,,,
-1.6575,-0.3982,0.190614922,0.671527709,0.819467942,0.156202818,,,,,
-0.3886,-1.0318,0.678005418,0.356364926,0.596963086,0.404744207,,,,,
-0.3331,0.2452,0.716698521,1.277876863,1.130432158,0.810179055,,,,,
-0.4866,-0.8751,0.614712869,0.416820336,0.645616245,0.396868614,,,,,
1.1181,0.329,3.059036509,1.389577856,1.17880357,3.606003156,,,,,
-1.0976,0.9278,0.333670934,2.528939386,1.590263936,0.530624852,,,,,
0.3852,0.4655,1.469908274,1.592810395,1.262065923,1.855121143,,,,,
0.1687,0.4272,1.183764956,1.532959223,1.238127305,1.465651715,,,,,
-1.1343,0.5496,0.321647196,1.732559855,1.316267395,0.423373716,,,,,
0.3278,-0.4571,1.387911362,0.633117025,0.795686512,1.104342351,,,,,
0.2693,-1.7748,1.309047796,0.16951735,0.411724847,0.538967504,,,,,
-0.5781,-0.8075,0.560963185,0.445971603,0.667811053,0.374617415,,,,,
-0.6351,0.2756,0.529882497,1.31732083,1.147745978,0.608170505,,,,,
-2.0588,-0.8513,0.127607006,0.426859654,0.653344973,0.083371396,,,,,
0.7163,-2.5291,2.046845853,0.079730746,0.282366332,0.577960357,,,,,
-2.0741,2.5354,0.125669479,12.62147843,3.552672013,0.446462441,,,,,
0.3163,0.3101,1.372041806,1.363561463,1.167716345,1.602155644,,,,,
-0.0853,-0.4746,0.918236772,0.62213386,0.788754626,0.724263502,,,,,
1.3008,-0.5315,3.672233279,0.587722724,0.766630761,2.815246994,,,,,
1.3516,-0.6493,3.863602352,0.522411337,0.722780282,2.792535599,,,,,
-0.3458,-0.3748,0.707654004,0.68742675,0.829112025,0.586724444,,,,,
-0.5146,-2.1647,0.597739643,0.114784365,0.338798413,0.202513242,,,,,
0.9278,0.5867,2.528939386,1.798045066,1.340912028,3.39108524,,,,,
-0.1495,0.3772,0.861138438,1.458195919,1.207557833,1.039874466,,,,,
-0.7036,-0.7445,0.494800811,0.474971726,0.689181926,0.341007775,,,,,
-0.2306,1.0761,0.794057025,2.933217666,1.712663909,1.359952809,,,,,
-1.01,-1.1546,0.36421898,0.315183585,0.561412135,0.204476955,,,,,
1.7922,-0.6297,6.002643767,0.532751603,0.729898351,4.381319786,,,,,
0.089,-0.9636,1.093080656,0.38151695,0.617670584,0.675163767,,,,,
0.7428,-0.9874,2.101812358,0.372544047,0.610363865,1.282870314,,,,,
-0.2968,-3.397,0.743192636,0.03347354,0.182957755,0.135972856,,,,,
0.1936,-1.8222,1.213610742,0.161669686,0.402081691,0.487970659,,,,,
-0.8549,-1.9627,0.425325722,0.140478616,0.374804771,0.15941411,,,,,
-0.0022,0.2402,0.997802418,1.271503426,1.127609607,1.125131593,,,,,
2.4364,-0.9235,11.43181205,0.397126663,0.630179865,7.204097778,,,,,
-1.5622,-0.2383,0.20967428,0.787966266,0.88767464,0.186122541,,,,,
0.644,1.2112,1.904081995,3.35751125,1.83235129,3.488947099,,,,,
0.3777,0.2233,1.4589252,1.250195576,1.11812145,1.631255559,,,,,
0.236,-0.9954,1.26617431,0.369575585,0.607927286,0.769741912,,,,,
0.9015,-1.5355,2.463295284,0.21534799,0.464056021,1.143107007,,,,,
-0.0185,0.6341,0.981670075,1.885324586,1.373071224,1.347902931,,,,,
0.8119,-2.9093,2.252183072,0.054513876,0.233482068,0.525844362,,,,,
-1.032,-0.1727,0.35629366,0.841389994,0.917273129,0.326818601,,,,,
0.0302,-2.0128,1.030660645,0.133614031,0.365532531,0.376739994,,,,,
0.0469,-0.0769,1.048017202,0.925982447,0.962279818,1.008485802,,,,,
-0.0397,-0.7697,0.961077719,0.463151993,0.680552711,0.654064048,,,,,
-0.5223,-0.8212,0.593154722,0.439903454,0.663252179,0.393411162,,,,,
0.6391,0.1908,1.894774814,1.210217384,1.100098807,2.084439512,,,,,
-2.0875,1.13,0.123996741,3.0956565,1.759447783,0.21816579,,,,,
-0.9536,-1.554,0.385351259,0.211400678,0.459783294,0.177178071,,,,,
0.8774,-0.2995,2.404639509,0.741188722,0.86092318,2.070209894,,,,,
-1.0382,0.262,0.354091473,1.299526542,1.139967781,0.403652871,,,,,
-2.2069,-0.0286,0.110041248,0.971805109,0.985801759,0.108478856,,,,,
-1.1119,2.7819,0.328933394,16.1496762,4.018665973,1.321873436,,,,,
-0.4434,1.1178,0.641850416,3.058118936,1.748747819,1.122434515,,,,,
-1.5915,0.5475,0.203619953,1.728925297,1.31488604,0.267737033,,,,,
-0.2227,1.2105,0.80035492,3.355161814,1.831710079,1.466018173,,,,,
0.4574,-0.0908,1.579960742,0.913200333,0.955615159,1.509834436,,,,,
-0.6453,-1.7625,0.524505167,0.171615289,0.414264757,0.217284006,,,,,
0.1384,-0.5576,1.148434832,0.572581612,0.756691226,0.869010562,,,,,
-0.3316,-1.3359,0.717774375,0.26292144,0.512758656,0.368045024,,,,,
0.0671,2.0977,1.069402413,8.147409305,2.854366708,3.052466646,,,,,
0.4812,-0.302,1.618014856,0.739338065,0.859847699,1.39124635,,,,,
0.8581,-2.5329,2.358674951,0.079428344,0.281830346,0.664746177,,,,,
-0.0024,0.2309,0.997602878,1.25973326,1.122378394,1.119687916,,,,,
0.2112,0.0495,1.235159362,1.050745592,1.025058824,1.266111003,,,,,
-1.9718,-2.2918,0.13920606,0.101084346,0.317937645,0.044258847,,,,,
-0.737,-0.3294,0.478547406,0.719355217,0.84814811,0.405879078,,,,,
0.017,-1.5174,1.017145322,0.219281278,0.468274789,0.476303511,,,,,
-0.5128,0.0457,0.598816543,1.046760336,1.023113061,0.612657026,,,,,
-1.9129,0.2434,0.147651576,1.275578754,1.129415226,0.166759938,,,,,
0.441,-1.6279,1.554260702,0.196341459,0.443104343,0.688699667,,,,,
-0.4578,0.1964,0.632673998,1.217013613,1.1031834,0.697955452,,,,,
-0.6606,-0.3462,0.516541317,0.707370999,0.841053505,0.434438885,,,,,
0.9356,3.2833,2.548742244,26.66361761,5.163682563,13.16089589,,,,,
-1.2022,2.0228,0.300532313,7.559461821,2.749447548,0.826297831,,,,,
0.1274,-1.4308,1.135871275,0.239117552,0.488996474,0.555437049,,,,,
0.1965,-1.315,1.217135321,0.268474323,0.518145079,0.630652677,,,,,
-1.2176,-0.0794,0.29593957,0.923670382,0.961077719,0.284420927,,,,,
0.1214,-0.9009,1.129076453,0.406203912,0.637341284,0.719607035,,,,,
0.2204,-0.7031,1.246575261,0.495048273,0.703596669,0.877086202,,,,,
0.4062,-1.2148,1.501102743,0.296769362,0.544765419,0.817748865,,,,,
-0.0595,-2.4195,0.942235534,0.088966089,0.298271838,0.281042324,,,,,
-0.068,0.4117,0.934260474,1.509381554,1.228568905,1.147803367,,,,,
-0.3805,-0.2804,0.683519564,0.755481488,0.869184381,0.594104529,,,,,
-2.0342,-0.8879,0.130785069,0.411519036,0.641497495,0.083898294,,,,,
0.5586,0.8103,1.748223274,2.24858246,1.499527412,2.621508722,,,,,
1.1198,-2.7172,3.064241294,0.066059462,0.257020354,0.787572381,,,,,
0.0234,-3.4432,1.023675928,0.031962242,0.178779871,0.183012651,,,,,
1.2151,-0.8682,3.370631111,0.419706341,0.647847467,2.183654829,,,,,
-1.2032,-0.2634,0.300231931,0.768434462,0.876603937,0.263184493,,,,,
0.2568,0.4043,1.292786544,1.498253356,1.224031599,1.58241158,,,,,
-1.1123,0.6445,0.328801846,1.905034274,1.38022979,0.453822104,,,,,
-1.157,-0.5816,0.314428052,0.559003245,0.747665196,0.235086911,,,,,
-0.9275,-1.0712,0.395541329,0.342597154,0.585317994,0.231517457,,,,,
-2.0195,-0.4867,0.132721809,0.614651401,0.783997067,0.104053509,,,,,
-1.0544,0.0478,0.348401405,1.048960842,1.024187894,0.356828502,,,,,
-1.5032,-1.0138,0.222417285,0.362837574,0.602360003,0.133975276,,,,,
-1.2499,-1.9988,0.286533449,0.135497783,0.368100235,0.10547303,,,,,
-1.282,-0.465,0.277481782,0.628135105,0.792549749,0.219918116,,,,,
-1.2201,0.026,0.295200645,1.026340948,1.013084867,0.299063307,,,,,
-1.6866,-0.0782,0.185147958,0.924779452,0.961654539,0.178048374,,,,,
-0.3748,-1.0542,0.68742675,0.348471093,0.590314402,0.405797911,,,,,
0.1347,-1.0779,1.144193475,0.340309426,0.583360459,0.667477231,,,,,
-0.6253,-2.9587,0.535100874,0.051886326,0.227785701,0.121888328,,,,,
0.8195,0.0271,2.269364871,1.027470545,1.013642217,2.30032404,,,,,
0.7975,-0.8464,2.219984025,0.428956399,0.65494763,1.453973277,,,,,
-1.3543,-0.796,0.258127921,0.451129879,0.671662028,0.173374723,,,,,
